0221N,950101003-001,80,80,村山富市首相は年頭にあたり首相官邸で内閣記者会と二十二十八日会見し、社会党の新民主連合所属議員の離党問題について「政権に影響を及ぼすことにはならない。離党者が,い,ても、その範囲にとどまると思う」と述べ、大量離党には至らないとの見通しを示した。,状況
3201M,950101116-001,57,58,１２月３１日朝刊２５面、安保健二氏の訃報で葬儀・告別式の日時「１月４日午前１１時」は「１月５日午前１１時」の誤り,でし,た。,判断
0221N,950101118-001,84,85,横浜市内の中学一年の男子生徒が十二月二十二十六日、「東京駅に行く」と言って家を出たまま行方が分からなくなったが、岐阜県警大垣署が三十三十一日、同県同県大垣市内の旅館に,いる,ところを保護し、一緒にいた住所不定の自称、学習塾経営、長坂秀典容疑者を未成年者誘拐の疑いで逮捕。,状況
0221N,950101118-001,97,97,横浜市内の中学一年の男子生徒が十二月二十二十六日、「東京駅に行く」と言って家を出たまま行方が分からなくなったが、岐阜県警大垣署が三十三十一日、同県同県大垣市内の旅館にいるところを保護し、一緒に,い,た住所不定の自称、学習塾経営、長坂秀典容疑者を未成年者誘拐の疑いで逮捕。,状況
1211D,950101118-005,43,45,保土ケ谷署は、犯行動機などについて長坂容疑者を追及しているが、生徒はＳＬファンだった,という,。,同格
1212M,950101118-005,43,45,保土ケ谷署は、犯行動機などについて長坂容疑者を追及しているが、生徒はＳＬファンだった,という,。,伝聞
0221N,950101119-003,14,14,目撃者によると、現場付近に,い,た十五、六五、六五、六歳ぐらいの少年約十人のうち一人一人が、火のついた物をポストの中に投げ込んだという。,状況
1071Q,950101119-003,50,51,目撃者によると、現場付近にいた十五、六五、六五、六歳ぐらいの少年約十人のうち一人一人が、火のついた,物を,ポストの中に投げ込んだという。,想外
1071M,950101119-003,50,51,目撃者によると、現場付近にいた十五、六五、六五、六歳ぐらいの少年約十人のうち一人一人が、火のついた,物を,ポストの中に投げ込んだという。,想外
1211D,950101119-003,63,65,目撃者によると、現場付近にいた十五、六五、六五、六歳ぐらいの少年約十人のうち一人一人が、火のついた物をポストの中に投げ込んだ,という,。,同格
1212M,950101119-003,63,65,目撃者によると、現場付近にいた十五、六五、六五、六歳ぐらいの少年約十人のうち一人一人が、火のついた物をポストの中に投げ込んだ,という,。,伝聞
2011M,950101134-003,8,10,「いつも唐突な,んです,。大丈夫、ちょっとそこに行ってくる、という感じで言うんです」,推量
1211D,950101134-006,32,34,恵美子さんに計画を打ち明ける時の様子は決まってそんな軽い調子だ,という,。,同格
1212M,950101134-006,32,34,恵美子さんに計画を打ち明ける時の様子は決まってそんな軽い調子だ,という,。,伝聞
0961Q,950101134-021,59,60,どうしようしようかと、恵美子さんはパニックになったが、風間さんは、歩き回って小屋からスコップを見つけ出し、脱出した。,どう,しようしようかと、恵美子さんはパニックになったが、風間さんは、歩き回って小屋からスコップを見つけ出し、脱出した。,逆接確定
2011M,950101134-025,41,43,「子育てに追いまくられていて、夫のことをあんまり心配に思ったりする余裕はなかった,んです,。それがかえってよかったのかもしれません」。,推量
2021M,950101134-025,57,63,「子育てに追いまくられていて、夫のことをあんまり心配に思ったりする余裕はなかったんです。それがかえってよかったの,かもしれません,」。,推量
2021M,950101134-025,57,58,「子育てに追いまくられていて、夫のことをあんまり心配に思ったりする余裕はなかったんです。それがかえってよかったの,かも,しれません」。,推量
2671T,950101134-025,21,24,「子育てに追いまくられていて、夫のことを,あんまり,心配に思ったりする余裕はなかったんです。それがかえってよかったのかもしれません」。,強調
3181M,950101134-025,42,43,「子育てに追いまくられていて、夫のことをあんまり心配に思ったりする余裕はなかったん,です,。それがかえってよかったのかもしれません」。,推量
2691T,950101134-027,10,12,冒険計画に反対した,ことは,ない。,強調
0731Q,950101136-012,16,18,当時、遠出を計画しても女子大の,ために,家族に反対される部員が多かった。,理由
0721Q,950101136-017,16,17,「感激というより、私が設計した,ので,、ヒヤヒヤものでした」,理由
0721M,950101136-017,16,17,「感激というより、私が設計した,ので,、ヒヤヒヤものでした」,理由
2011M,950101136-017,16,17,「感激というより、私が設計した,ので,、ヒヤヒヤものでした」,推量
3241M,950101136-023,21,22,「遠洋漁業の家庭とか、単身赴任のよう、と,よく,言われるんです。でも、私はそうですかね、という感じ」。,推量
3242M,950101136-023,21,22,「遠洋漁業の家庭とか、単身赴任のよう、と,よく,言われるんです。でも、私はそうですかね、という感じ」。,比況
0272Q,950101139-009,10,11,屈辱、悔恨があった,から,こそ、この３年間最高のヨットを作ろう作ろうとし、優秀なクルーの育成に努めてきた。,理由
0272M,950101139-009,10,11,屈辱、悔恨があった,から,こそ、この３年間最高のヨットを作ろう作ろうとし、優秀なクルーの育成に努めてきた。,理由
0272N,950101139-009,10,11,屈辱、悔恨があった,から,こそ、この３年間最高のヨットを作ろう作ろうとし、優秀なクルーの育成に努めてきた。,理由
0681Q,950101139-017,81,82,世界選手権の覇者、ワン・オーストラリア艇や九二年にニッポンチャレンジのスキッパーを務めたクリス・ディクソン率いるタグ・ホイヤー艇などが相手で、決して楽な戦いでは,ない,だろうだろう。,順接必要
0681M,950101139-017,81,82,世界選手権の覇者、ワン・オーストラリア艇や九二年にニッポンチャレンジのスキッパーを務めたクリス・ディクソン率いるタグ・ホイヤー艇などが相手で、決して楽な戦いでは,ない,だろうだろう。,順接必要
3341M,950101139-017,81,82,世界選手権の覇者、ワン・オーストラリア艇や九二年にニッポンチャレンジのスキッパーを務めたクリス・ディクソン率いるタグ・ホイヤー艇などが相手で、決して楽な戦いでは,ない,だろうだろう。,否定
3041T,950101143-006,42,43,カップホルダーのニューヨーク・ヨットクラブからは、ミスター・アメリカズカップの異名,さえ,あるコナー率いる「リバティー」、挑戦者はバートランドがスキッパーとなる豪州ロイヤル・パース・ヨットクラブの「オーストラリア２」。,極端例
2011M,950101143-016,19,21,「ザ・カップは少しだけ長旅に出ていた,のです,」と振り返ったコナーだったが、この大会にバートランドは出場していなかった。,推量
