0611Q,950101054-001,37,39,米通商代表部は３１日、知的所有権保護問題で中国が十分な改善策を示さなかった,とし,て、総額２８億ドルの制裁を通告した。,順接仮定
0612Q,950101054-001,37,39,米通商代表部は３１日、知的所有権保護問題で中国が十分な改善策を示さなかった,とし,て、総額２８億ドルの制裁を通告した。,順接確定
3201M,950101054-001,27,27,米通商代表部は３１日、知的所有権保護問題で中国が十分,な,改善策を示さなかったとして、総額２８億ドルの制裁を通告した。,判断
1161Q,950101056-001,57,57,米国・シアトルで開かれていた日米日米包括経済協議の金融サービス分野交渉は三十三十日、具体的内容で詰めを残した,まま,日程を終了、最終決着を年明けに持ち越した。,付帯
3201M,950101056-002,6,6,最大の焦点,だっ,た公的年金市場への投資顧問業の参入要求で、日本側が大幅な譲歩案を提示、一挙に合意に達するものと思われた。,判断
3201M,950101056-002,34,34,最大の焦点だった公的年金市場への投資顧問業の参入要求で、日本側が大幅,な,譲歩案を提示、一挙に合意に達するものと思われた。,判断
0731Q,950101056-003,76,76,米側米側は「大きな前進があった」と評価したが、証券市場での新商品開発に伴う規制緩和や、社債市場、厚生年金基金の運用規制緩和などで細部の詰めを求めた,ため,、最終的な結論を持ち越すことになった。,理由
0731N,950101056-003,76,76,米側米側は「大きな前進があった」と評価したが、証券市場での新商品開発に伴う規制緩和や、社債市場、厚生年金基金の運用規制緩和などで細部の詰めを求めた,ため,、最終的な結論を持ち越すことになった。,理由
1593N,950101056-003,89,89,米側米側は「大きな前進があった」と評価したが、証券市場での新商品開発に伴う規制緩和や、社債市場、厚生年金基金の運用規制緩和などで細部の詰めを求めたため、最終的な結論を持ち越す,こと,になった。,名詞化
3201M,950101056-003,65,65,米側米側は「大きな前進があった」と評価したが、証券市場での新商品開発に伴う規制緩和や、社債市場、厚生年金基金の運用規制緩和など,で,細部の詰めを求めたため、最終的な結論を持ち越すことになった。,判断
1593N,950101056-004,34,34,次回の協議日程は未定だが、大蔵省幹部は「正月が取れずに米国に行く,こと,はない」と言っており、村山富市首相訪米前の四日以降に再交渉することになる。,名詞化
0681Q,950101060-004,86,87,それは素材それ自身に内蔵する実在的な感銘にひかれているからだと思われるが、それだけに彫ったり、刻んだり、盛り上げたりするいわゆる「芸術する彫刻」をあらわそうあらわそうとするものでは,ない,。,順接必要
0681M,950101060-004,86,87,それは素材それ自身に内蔵する実在的な感銘にひかれているからだと思われるが、それだけに彫ったり、刻んだり、盛り上げたりするいわゆる「芸術する彫刻」をあらわそうあらわそうとするものでは,ない,。,順接必要
3201M,950101060-004,31,31,それは素材それ自身に内蔵する実在的な感銘にひかれているから,だ,と思われるが、それだけに彫ったり、刻んだり、盛り上げたりするいわゆる「芸術する彫刻」をあらわそうあらわそうとするものではない。,判断
3341M,950101060-004,86,87,それは素材それ自身に内蔵する実在的な感銘にひかれているからだと思われるが、それだけに彫ったり、刻んだり、盛り上げたりするいわゆる「芸術する彫刻」をあらわそうあらわそうとするものでは,ない,。,否定
1071Q,950101060-005,28,29,土谷氏自身、「素材とイメージの距離をうめることなしに、,ものを,作ってみたい」といっていることであり、鉄や木や石の生の状態を保ちながら、表現に直結してくるかたちをとろうとろうとするものである。,想外
1071M,950101060-005,28,29,土谷氏自身、「素材とイメージの距離をうめることなしに、,ものを,作ってみたい」といっていることであり、鉄や木や石の生の状態を保ちながら、表現に直結してくるかたちをとろうとろうとするものである。,想外
1593N,950101060-005,23,23,土谷氏自身、「素材とイメージの距離をうめる,こと,なしに、ものを作ってみたい」といっていることであり、鉄や木や石の生の状態を保ちながら、表現に直結してくるかたちをとろうとろうとするものである。,名詞化
1212M,950101061-003,20,23,横尾忠則が毎日芸術賞を受賞した,ということ,で、この賞の哲学が明快に表現された。,伝聞
1593N,950101061-003,23,23,横尾忠則が毎日芸術賞を受賞したという,こと,で、この賞の哲学が明快に表現された。,名詞化
3201M,950101061-003,35,35,横尾忠則が毎日芸術賞を受賞したということで、この賞の哲学が明快,に,表現された。,判断
0681Q,950101061-004,9,10,横尾は画家でも,ない,し、デザイナーでもない。,順接必要
0681Q,950101061-004,20,21,横尾は画家でもないし、デザイナーでも,ない,。,順接必要
0681M,950101061-004,9,10,横尾は画家でも,ない,し、デザイナーでもない。,順接必要
0681M,950101061-004,20,21,横尾は画家でもないし、デザイナーでも,ない,。,順接必要
3341M,950101061-004,9,10,横尾は画家でも,ない,し、デザイナーでもない。,否定
3341M,950101061-004,20,21,横尾は画家でもないし、デザイナーでも,ない,。,否定
3181M,950101061-008,14,14,そしてだれも考えなかった斬新,な,表現を追求しつづけた。,推量
3201M,950101061-009,15,15,しかも、時代の移り変わりを敏感,に,捉えて表現様式も内容も大きな塊となって、その時代、時代を揺すりつづけた。,判断
0721Q,950101061-010,44,44,私たちを呆然とさせながら彼は次々と傑作をつくり、最近ではコンピューターを駆使した世界,で,も類をみない新しい芸術を創造した。,理由
0721M,950101061-010,44,44,私たちを呆然とさせながら彼は次々と傑作をつくり、最近ではコンピューターを駆使した世界,で,も類をみない新しい芸術を創造した。,理由
3201M,950101061-010,27,27,私たちを呆然とさせながら彼は次々と傑作をつくり、最近,で,はコンピューターを駆使した世界でも類をみない新しい芸術を創造した。,判断
0811Q,950101061-011,29,30,それはコンピューター表現のマンネリズムを見事に打破した,ものだっ,た。,理由
0811M,950101061-011,29,30,それはコンピューター表現のマンネリズムを見事に打破した,ものだっ,た。,理由
