0032T,950101011-007,23,25,「経済社会」では産業空洞化への対応や雇用対策,として,の経済構造改革、「やさしい社会」では心の通った教育や銃、麻薬対策の必要性をそれぞれ指摘。
2901W,950101011-007,23,25,「経済社会」では産業空洞化への対応や雇用対策,として,の経済構造改革、「やさしい社会」では心の通った教育や銃、麻薬対策の必要性をそれぞれ指摘。
2902W,950101011-007,23,25,「経済社会」では産業空洞化への対応や雇用対策,として,の経済構造改革、「やさしい社会」では心の通った教育や銃、麻薬対策の必要性をそれぞれ指摘。
0031P,950101011-008,23,25,「世界平和」では憲法の枠内での日本型国際貢献,として,貧困・飢餓対策など非軍事分野を示し、国連平和維持活動中心主義からの脱却をにじませた。
0031N,950101011-008,23,25,「世界平和」では憲法の枠内での日本型国際貢献,として,貧困・飢餓対策など非軍事分野を示し、国連平和維持活動中心主義からの脱却をにじませた。
0032T,950101011-008,23,25,「世界平和」では憲法の枠内での日本型国際貢献,として,貧困・飢餓対策など非軍事分野を示し、国連平和維持活動中心主義からの脱却をにじませた。
0271D,950101011-008,56,58,「世界平和」では憲法の枠内での日本型国際貢献として貧困・飢餓対策など非軍事分野を示し、国連平和維持活動中心主義,からの,脱却をにじませた。
0341D,950101011-008,14,15,「世界平和」では憲法の枠内,での,日本型国際貢献として貧困・飢餓対策など非軍事分野を示し、国連平和維持活動中心主義からの脱却をにじませた。
0342D,950101011-008,14,15,「世界平和」では憲法の枠内,での,日本型国際貢献として貧困・飢餓対策など非軍事分野を示し、国連平和維持活動中心主義からの脱却をにじませた。
0343D,950101011-008,14,15,「世界平和」では憲法の枠内,での,日本型国際貢献として貧困・飢餓対策など非軍事分野を示し、国連平和維持活動中心主義からの脱却をにじませた。
0344D,950101011-008,14,15,「世界平和」では憲法の枠内,での,日本型国際貢献として貧困・飢餓対策など非軍事分野を示し、国連平和維持活動中心主義からの脱却をにじませた。
2901W,950101011-008,23,25,「世界平和」では憲法の枠内での日本型国際貢献,として,貧困・飢餓対策など非軍事分野を示し、国連平和維持活動中心主義からの脱却をにじませた。
2902W,950101011-008,23,25,「世界平和」では憲法の枠内での日本型国際貢献,として,貧困・飢餓対策など非軍事分野を示し、国連平和維持活動中心主義からの脱却をにじませた。
1751M,950101011-012,50,54,村山内閣となり、長い懸案だった政治改革、税制改革、被爆者援護法など困難な課題に大きな区切りをつける,ことができ,た。
2881W,950101011-012,5,7,村山内閣,となり,、長い懸案だった政治改革、税制改革、被爆者援護法など困難な課題に大きな区切りをつけることができた。
0141P,950101011-019,18,20,第四の「我が国にふさわしい国際貢献,による,世界平和の創造」では、戦後処理の個別問題に対処する。
0141D,950101011-019,18,20,第四の「我が国にふさわしい国際貢献,による,世界平和の創造」では、戦後処理の個別問題に対処する。
0142P,950101011-019,18,20,第四の「我が国にふさわしい国際貢献,による,世界平和の創造」では、戦後処理の個別問題に対処する。
0142D,950101011-019,18,20,第四の「我が国にふさわしい国際貢献,による,世界平和の創造」では、戦後処理の個別問題に対処する。
0143P,950101011-019,18,20,第四の「我が国にふさわしい国際貢献,による,世界平和の創造」では、戦後処理の個別問題に対処する。
0143D,950101011-019,18,20,第四の「我が国にふさわしい国際貢献,による,世界平和の創造」では、戦後処理の個別問題に対処する。
0171P,950101011-019,18,20,第四の「我が国にふさわしい国際貢献,による,世界平和の創造」では、戦後処理の個別問題に対処する。
1351M,950101014-001,18,19,就任後初めて地元の大分県へ里帰りし,てい,た村山富市首相は三十三十一日夕、三泊四日の日程を終えて日航機で羽田空港に到着した。
1371M,950101014-001,18,19,就任後初めて地元の大分県へ里帰りし,てい,た村山富市首相は三十三十一日夕、三泊四日の日程を終えて日航機で羽田空港に到着した。
0081P,950101014-002,7,9,首相は記者団,に対し,、「突然大分に帰ったが、温かい歓迎に接し『地元はいいなあ』という感謝の気持ちでいっぱい。期待に応えてしっかり頑張らないといかんという気持ちを一層強く持った」と感想を述べた。
0081D,950101014-002,7,9,首相は記者団,に対し,、「突然大分に帰ったが、温かい歓迎に接し『地元はいいなあ』という感謝の気持ちでいっぱい。期待に応えてしっかり頑張らないといかんという気持ちを一層強く持った」と感想を述べた。
0082P,950101014-002,7,9,首相は記者団,に対し,、「突然大分に帰ったが、温かい歓迎に接し『地元はいいなあ』という感謝の気持ちでいっぱい。期待に応えてしっかり頑張らないといかんという気持ちを一層強く持った」と感想を述べた。
0082D,950101014-002,7,9,首相は記者団,に対し,、「突然大分に帰ったが、温かい歓迎に接し『地元はいいなあ』という感謝の気持ちでいっぱい。期待に応えてしっかり頑張らないといかんという気持ちを一層強く持った」と感想を述べた。
1221D,950101015-003,28,29,しかし、旧民社党は大半の議員が新進党に参加し、さきがけ,との,連携も流動的で連携相手は不確定だ。
1351M,950101015-004,31,33,「新民主連合」は今月、独自の新党準備会を旗揚げする方針を崩し,ておら,ず、久保亘書記長ら執行部は、党分裂の可能性もはらんだ状況下で難しい手綱さばきを強いられる。
