['1211D']	950115036-011	59	62	メキシコの通貨当局が、インフレを防ぐため、通貨ペソの水準を現実より高めに維持した為替政策が、市場の激しい逆襲に遭った	といえる	。
['1211D']	950101069-004	38	40	昨秋の公演で朗読した「たけくらべ」は、ほとんどその頂点をしめすものであった	といっ	ていい。
['2051M']	950109021-024	57	59	行政改革の中心的な課題は、すでに役割を終えた行政機構が現実とかけ離れた形態や規模で存続している状態にメスを入れる	ことだ	。
['2861W']	950226034-014	8	9	韓国の政治風土	には	、政敵や敵対する勢力への報復政治と「恨みの政治」が、つきまとった。
['1221D']	950101048-007	82	83	このため、ソウルの外交安保関係者は、約二カ月間公式の場に姿を現していない金正日書記が、「最高権力者」としての姿をテレビで内外に印象付けるため登場する可能性が強い、	との	見方を示している。
['1321M']	950122052-018	48	49	だが、前にも指摘したように、エリツィン政権はこの一年余り、民主化・改革推進の初心から大きくずれ	てき	て、反民主的な強権色、閉鎖性を強めている。
['2881W']	950207056-011	13	15	唯一自民、新進の正面対決	となっ	た青森では「初の新進党知事誕生」と意気揚々だが、実態は自民推薦現職の高齢や多選批判と、地域事情の「今度は津軽から」。
['0031P']	950101068-003	23	25	今井政之さんは、日展系陶芸作家特有の装飾美術	として	の陶芸を探究しつつ歩んできた。
['0011P']	950101024-021	28	31	党首選のしこりが残っているとすれば、羽田氏人気は新進党	にとって	かえって波乱要因となるかもしれない。
['0011P']	950101024-021	28	30	党首選のしこりが残っているとすれば、羽田氏人気は新進党	にとっ	てかえって波乱要因となるかもしれない。
['2861W']	950104062-017	15	16	パートタイムで働き始めた場合	には	離婚リスクはそれほど高くないのである。
['0091N']	950104128-003	32	35	また、焦点となっている社会党の山花貞夫・新民主連合会長との会談	について	「話があればいつでも会う」と前向きな姿勢を示した。
['2861W']	950204062-019	26	27	だれしも職場から遠く、近隣との付き合いもないところ	には	行きたくない。
['0252T']	950228057-003	39	41	フィリピンのラモス大統領は中国の「侵略行為」を非難、同国議会は数年間棚ざらし	にして	きた国軍近代化法案を急きょ可決するなど、キナ臭いキナ臭いにおいも漂ってきた。
['0121P']	950128045-033	16	19	最高裁では、非嫡出子の差別相続	をめぐる	裁判も審理中だ。
['2951P']	950104136-012	24	25	払い込みの請求や、顧客の企業からの問い合わせの	際に	は、別の担当者が対応し、請求を繰り返していた。
['1211D']	950130053-006	14	17	そして、自由、平等、人間愛	といった	近代民主主義の基本価値を否定、嘲笑するところから攻撃的なエネルギーを引き出していく「能動的ニヒリズム」に特色があったといわれる。
['1211D']	950130053-006	76	78	そして、自由、平等、人間愛といった近代民主主義の基本価値を否定、嘲笑するところから攻撃的なエネルギーを引き出していく「能動的ニヒリズム」に特色があった	といわ	れる。
['3211M']	950101120-002	39	41	仙台管区気象台の観測によると、午後十時五十五十分ごろ、北海道、東北地方の一部	であっ	た地震の震源地は岩手県沖で、震源の深さは約二〇キロ。
['0531Q']	950122051-006	41	43	まだ三十三十万人以上の人々が避難場所で不自由な生活を強いられているが、時間がたつ	につれ	て金銭的な問題が大きくなることは必至だ。
['0531Q']	950122051-006	41	44	まだ三十三十万人以上の人々が避難場所で不自由な生活を強いられているが、時間がたつ	につれて	金銭的な問題が大きくなることは必至だ。
['0281P']	950126047-013	21	23	兵庫県警は六百六百人規模の集団パトロール	を始め	た。
['0101P']	950227033-002	62	65	その一つが、二十二十一日の閣議で決定された政府の「大規模災害発生時の第一次情報収集体制の強化と首相らへの情報連絡体制の整備	に関する	当面の措置」である。
['0933W']	950205035-012	77	78	野坂浩賢建設相が、阪神高速道路公団と住宅・都市整備公団について「猫の手も借りたい状況で、現場には何も考えずに全力を挙げるように言ってある。今は見直しを口	にす	べきではない」と述べたケースが、その代表例である。
['2861W']	950205035-012	47	48	野坂浩賢建設相が、阪神高速道路公団と住宅・都市整備公団について「猫の手も借りたい状況で、現場	には	何も考えずに全力を挙げるように言ってある。今は見直しを口にすべきではない」と述べたケースが、その代表例である。
['1212M']	950104001-021	47	49	「変わらない」が二十二十五社で、「減らす」は一社もなく、国内空洞化に歯止めはかかりそうもない	という	結果だった。
['2661T']	950101010-019	141	143	銀行、証券、生・損保生・損保生・損保など金融機関は「ある日突然に日本から株式市場が消える悪夢を見る」と訴え、政府・日銀が「金融秩序維持のため」に発動した信用組合救済銀行の設立も、「バブルに踊った“悪徳”金融機関の救済に税金を使うことに閣僚からも批判が出ているが、ヘタをすると大変な	ことに	なる。そうなったら国家的犯罪ですよ」とまで危惧するのです。
['0091N']	950101008-011	4	7	段取り	について	は若干意見の違いがある。
['1212M']	950104011-013	27	29	羽田氏擁立グループの中には「派閥的活動には絶対反対」	という	議員もおり、どの程度の集団になるのかは微妙だが、新進党の大きな不安定材料となることは必至だ。
['0032T']	950104175-002	15	17	石原は満州事変の後、南進論者	として	政治活動をはじめ、二・二六事件では反乱幇助罪で起訴されたが、無罪となった。
['2861W']	950210050-008	7	8	緊急アピール	には	、広範な内容にわたる取り組みと決意が盛り込まれた。
['2451M']	950107042-030	15	16	そうした面からも、他の行政庁	とは	違って増員政策があってもいいのではないか。
['1811M']	950107042-030	27	30	そうした面からも、他の行政庁とは違って増員政策があっ	てもいい	のではないか。
['1212M']	950103071-021	35	37	「自分の相撲が取れれば勝てると思うし、負けたらその時、考えればいい」	という	セリフに気負いはない。
['0271D']	950101071-016	11	13	だが、九〇年代の香港	からの	移民は、かつての移民とは様相が大きく違っている。
