['0091D', '0092D']	950402033-012	9	13	判決は、抗告訴訟	についての	国側国側の主張を門前払いにしたうえで、二十二十一点についても「秘密として保護に値する内容ではない」と公開を求めた。	['対象', '割合']
['1351M', '1371M']	950329044-024	29	31	経営破たんの二信組の処理で国民の反発を招き、動揺が広がっ	ている	。	['継続']
['0141P', '0142P', '0143P', '0171P']	950210051-044	10	12	中期的には公共事業	による	雇用創出、中小企業再生による職場の確保などが展望できる。	['仲介', '根拠', '場合']
['0141P', '0142P', '0143P', '0171P']	950210051-044	24	26	中期的には公共事業による雇用創出、中小企業再生	による	職場の確保などが展望できる。	['仲介', '根拠', '場合']
['1351M', '1371M']	950127048-025	40	42	さらに、電力各社は業務の統廃合や組織のスリム化に向けて、中長期の改善計画を進め	ている	。	['継続']
['0081D', '0082D']	950115036-023	10	12	メキシコの金融支援	に対し	ては、北米自由貿易市場を防衛するためにも、米国が主要な役割を果たすのは当然だ。	['対象', '割合']
['0112P', '0113P']	950104108-001	9	11	三日未明から夕方	にかけ	て北海道、東北地方で三陸はるか沖地震の余震とみられる地震が四回あった。	['対象', '終点']
['0111P', '0112P', '0113P']	950104108-001	9	12	三日未明から夕方	にかけて	北海道、東北地方で三陸はるか沖地震の余震とみられる地震が四回あった。	['対象', '終点']
['0081P', '0082P']	950108031-028	49	52	しかも、政策不在で地元利益最優先の選挙となると、小選挙区制導入の趣旨は完全に裏切られ、国民の政治	に対する	不信、しらけを助長させるのは火を見るより明らかだ。	['対象', '割合']
['1351M', '1371M']	950204062-018	47	49	仮設住宅の建設地は現時点で百二十二十四カ所に及び、公営・公団住宅の空き室は全都道府県にわたっ	ている	。	['継続']
['2691T']	950402033-011	32	34	裁判では、国が市に対して行政事件訴訟法に基づく抗告訴訟を起こす	ことは	可能かなどのほか、情報公開条例で防衛秘密をどこまで公開できるのかが最大の争点になった。	['強調']
['0081P', '0082P']	950202055-008	15	18	私たちは査定官庁である運輸省	に対して	特に次の点を要望しておく。	['対象', '割合']
['0081P', '0082P']	950202055-008	15	17	私たちは査定官庁である運輸省	に対し	て特に次の点を要望しておく。	['対象', '割合']
['1351M', '1371M']	950112044-021	28	30	だが、安易な利殖話はこれまで幾度となく暗い事件を起こし	ている	。	['継続']
['1351M', '1371M']	950101068-010	24	26	試行錯誤を続けて、象嵌の詩に向かって研鑽を続け	ており	ます。	['継続']
['1351M', '1371M']	950101068-010	24	28	試行錯誤を続けて、象嵌の詩に向かって研鑽を続け	ております	。	['継続']
['1221D']	950217045-012	16	17	これまでの報道では、融資と預金	との	因果関係も指摘されている。	['同格']
['0031N']	950106092-004	17	19	守山北は那覇西に完勝し、滋賀県勢	として	１２年ぶりの準決勝に進出。	['立場']
['1351M', '1371M']	950323030-016	33	35	サリンの恐怖におののく国民は捜索・捜査の行方を目を凝らして見守っ	ている	。	['継続']
['1351M', '1371M']	950105151-004	100	102	運行を管理する関西国際空港会社は、ウイングシャトルが所定の停止位置より手前に止まったため、扉が開かなくなったうえ、乗客が非常扉を開けたため通電が止まり、遠隔操作がきかなかった二重のトラブルが原因とみ	ている	。	['継続']
['1211D']	950119047-031	43	45	今回、政府関係者の口からしばしば出る言葉に「予想外の揺れ」「予測を上回る力が働いた」	という	のがある。	['同格']
['1211D', '1213D']	950103010-008	23	25	政界流動化が進む中、若手議員の不安を表す数字	といえ	なくもない。	['同格', '強調']
['0101D']	950106081-002	14	17	同団体は「アトピー性皮膚炎	に関する	情報は多いが、治療における薬局の役割や環境問題の一つととらえる視点にたつ情報誌がいま求められている」と創刊理由を説明している。	['対象']
['0141P', '0142P', '0143P', '0171P']	950108031-020	17	19	加えて時期は未定だが、新選挙制度	による	初の総選挙が行われる可能性が大きい政治情勢となっている。	['仲介', '根拠', '場合']
['2691T']	950311046-020	21	23	生命のもとになる受精卵を人為的に選別する	ことは	自然の摂理に背くし、遺伝性疾患を持つ人の否定や差別につながると指摘する声が強い。	['強調']
['1351M', '1371M']	950129037-002	9	10	仮設トイレも思っ	てい	たよりきれいだ。	['継続']
['2691T']	950108031-013	23	25	新進党が結成され、野党に大きな枠組みができた	ことは	それなりに評価するが、新党結成に参加した各党派各党派の政治理念の違いや政策的差異は何ら解消されないままに内包し、単に小選挙区制対応で生き残りを図るための数合わせ数合わせが優先された。	['強調']
['0281P']	950105203-009	25	28	このグラスをデザインしたグンナル・シィレーンさん	をはじめ	、オレフォスには、全部で九人のデザイナーがいる。	['起点']
['0933W']	950212037-002	51	52	距離をおいて見ると、阪神大震災は日本経済におけるモノづくりモノづくりの優秀さと大切さを改めて浮き彫り	にし	たのではなかろうなかろうか。	['も観点']
['0081D', '0082D']	950101075-009	39	42	一九二四年、東京将棋連盟が発足、新聞に棋譜が掲載されるようになり、プロの将棋	に対する	関心が高まった。	['対象', '割合']
['1351M', '1371M']	950105145-036	70	72	「九二年春まで、学芸員の管理職もおらず、私たち三十三十代前半の人間が七十七十五億円の基金を背負わさ背負わされた。学芸員が各自バラバラにやっ	ており	、チェック機能もなかった」	['継続']
['0011N']	950101139-019	18	21	日本にとっても、ニッポンチャレンジ	にとって	も、歴史的な挑戦の年は明けた。	['立場']
['0011N']	950101139-019	3	6	日本	にとって	も、ニッポンチャレンジにとっても、歴史的な挑戦の年は明けた。	['立場']
['2881W']	950201061-004	3	5	問題	となっ	た記事を要約すると、アウシュビッツをはじめ、どこのユダヤ人収容所にもガス室などは存在せず、大量殺人は行われなかった。	['状況']
['2812W']	950303044-039	28	32	「戦争は平和である。自由は屈従である。無知は力である」	というのは	ジョージ・オーウェルの描いた恐怖政治の世界でのスローガンである。	['話題']
['2051M']	950216051-035	53	55	もう一つ成功の要因として見逃せないのは、大平さんが最初から量産によるマイタケの“価格破壊”を志向してきた	ことだ	。	['推量']
['1321M']	950216051-035	50	51	もう一つ成功の要因として見逃せないのは、大平さんが最初から量産によるマイタケの“価格破壊”を志向し	てき	たことだ。	['着継続']
['1212M']	950309049-009	56	60	これは、クリントン大統領が中間選挙前の合意を急いだために、具体的な支援範囲を詰めなかったからであり、米国の失態	といえよう	いえよう。	['伝聞']
['1921M']	950221061-025	71	75	そこで国の原子力安全委員会は原発などの地震に対する安全性を再確認するため原子力施設耐震安全検討会を設け、縦揺れ縦揺れの及ぼす影響などを見直す	ことになっ	た。	['自然発生']
